Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Primary Dolphin,Secondary Dolphin,Dolphin ID,Unknown Dolphin Alias,Dolphin ID Certainty,Nickname On Boat,Primary Secondary Indicator,Dolphin Notes
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,BIT,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,CEB,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,CET,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,CRE,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,EED,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,MUF,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,MUN,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,NIP,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,SQL,N/A,,,PRIMARY,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,SQU,N/A,,,SECONDARY,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,TIP,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,TRI,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,TUK,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,TWE,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UHF,N/A,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,1CX,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,1XX,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,2CX,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,2XX,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,3CX,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,3XX,,,,
22768,1988-06-22,MAZIWA,11:00:00,17:00:00,SQL,SQU,UNKNOWN,4XX,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,BAR,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,BIT,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,BOO,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,CEB,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,CET,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,EED,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,FRE,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,LIC,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,LOD,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,MUF,N/A,,,PRIMARY,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,SQL,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,SQU,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,TON,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,TRI,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,TWE,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,UHF,N/A,,,SECONDARY,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,UNKNOWN,1JX,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,UNKNOWN,1XX,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,UNKNOWN,2XX,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,UNKNOWN,3XX,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,UNKNOWN,4XX,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,YAN,N/A,,,,
22769,1988-06-23,MAZIWA,12:00:00,16:30:00,MUF,UHF,YIN,N/A,,,,
22770,1988-06-30,MAZIWA,16:15:00,17:16:00,YIN,YAN,HII,N/A,,,,
22770,1988-06-30,MAZIWA,16:15:00,17:16:00,YIN,YAN,REA,N/A,,,,
22770,1988-06-30,MAZIWA,16:15:00,17:16:00,YIN,YAN,UNKNOWN,1XX,,,,
22770,1988-06-30,MAZIWA,16:15:00,17:16:00,YIN,YAN,YAN,N/A,,,SECONDARY,
22770,1988-06-30,MAZIWA,16:15:00,17:16:00,YIN,YAN,YIN,N/A,,,PRIMARY,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,BLI,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,CRI,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,CRO,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,JFR,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,JOY,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,MIN,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,MUF,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,SCR,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,SKI,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,SLA,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,SQL,N/A,,,PRIMARY,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,SQU,N/A,,,SECONDARY,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,TWE,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UHF,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,1AF,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,1CX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,1JX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,1XX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,2CX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,2XX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,3CX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,3XX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,4CX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,UNKNOWN,4XX,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,ZAG,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,ZIG,N/A,,,,
22771,1988-07-01,MAZIWA,12:30:00,17:30:00,SQL,SQU,ZIP,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,BLI,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,CHU,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,CRI,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,FLI,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,MUF,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,NIC,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,NPR,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,SLA,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,SQL,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,SQU,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,TWE,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,UHF,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,UNKNOWN,1CX,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,UNKNOWN,1XX,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,UNKNOWN,2XX,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,UNKNOWN,3XX,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,YAN,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,YIN,N/A,,,,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,ZIG,N/A,,,SECONDARY,
22772,1988-07-05,MAZIWA,11:15:00,15:30:00,ZIP,ZIG,ZIP,N/A,,,PRIMARY,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,BIB,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,CHU,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,CRI,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,JFR,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,MER,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,MUF,N/A,,,PRIMARY,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,SIC,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,SLA,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,SQL,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,SQU,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,SUR,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,TWE,N/A,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,UHF,N/A,,,SECONDARY,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,UNKNOWN,1XX,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,UNKNOWN,2XX,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,UNKNOWN,3XX,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,UNKNOWN,4XX,,,,
22773,1988-07-06,MAZIWA,10:00:00,16:32:00,MUF,UHF,YOG,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,BOT,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,CHO,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,CRO,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,HLL,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,HOL,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,KOD,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,LAM,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,MER,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,SHA,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,SLA,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,SQL,N/A,,,PRIMARY,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,SQU,N/A,,,SECONDARY,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,STE,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,SUR,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,TWE,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,UNKNOWN,1XX,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,UNKNOWN,2XX,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,UNKNOWN,3XX,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,UNKNOWN,4XX,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,WAV,N/A,,,,
22774,1988-07-15,MAZIWA,09:30:00,16:45:00,SQL,SQU,YOG,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,BOO,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,CRO,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,HOL,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,JFR,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,KOD,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,MUF,N/A,,,PRIMARY,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,PUC,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,SQL,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,SQU,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,STE,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,TWE,N/A,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,UHF,N/A,,,SECONDARY,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,UNKNOWN,1XX,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,UNKNOWN,2XX,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,UNKNOWN,3XX,,,,
22775,1988-07-17,MAZIWA,10:30:00,17:30:00,MUF,UHF,UNKNOWN,4XX,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,DEM,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,FLI,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,HAL,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,JOY,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,LUC,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,POI,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,SCR,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,ZAG,N/A,,,,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,ZIG,N/A,,,SECONDARY,
22776,1988-07-21,MAZIWA,11:00:00,13:00:00,ZIP,ZIG,ZIP,N/A,,,PRIMARY,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,BIB,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,BIT,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,CEB,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,CET,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,CHU,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,CRE,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,CRO,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,EED,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,FAT,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,HII,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,HOL,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,JFR,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,JOY,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,KOD,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,LUC,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,MIN,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,MUF,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,MUN,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,NIC,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,NPR,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,PDX,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,POI,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,PSU,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,PUC,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,SCR,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,SKI,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,SNU,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,SQL,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,SQU,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,STE,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,SUR,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,TRI,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,TUK,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UHF,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,1JX,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,1XF,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,1XX,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,2CX,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,2XX,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,3XX,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,UNKNOWN,4XX,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,XFI,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,YAN,N/A,,,SECONDARY,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,YIN,N/A,,,PRIMARY,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,ZIG,N/A,,,,
22777,1988-07-22,MAZIWA,09:23:00,17:00:00,YIN,YAN,ZIP,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,BAR,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,CRO,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,FRE,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,JFR,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,MUF,N/A,,,PRIMARY,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,MUN,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,PUC,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,RAZ,N/A,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,UHF,N/A,,,SECONDARY,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,UNKNOWN,1XX,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,UNKNOWN,2XX,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,UNKNOWN,3XX,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,UNKNOWN,4XX,,,,
22778,1988-07-25,MAZIWA,12:20:00,13:55:00,MUF,UHF,XFI,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,BLI,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,BOT,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,HII,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,LAM,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,LIC,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,LUC,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,PDX,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,REA,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,SCR,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,TON,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,UNKNOWN,1AX,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,ZAG,N/A,,,,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,ZIG,N/A,,,SECONDARY,
22779,1988-07-31,MAZIWA,10:50:00,17:15:00,ZIP,ZIG,ZIP,N/A,,,PRIMARY,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,BLI,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,BOO,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,JFR,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,LIC,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,MUF,N/A,,,PRIMARY,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,PUC,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,SCR,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,TON,N/A,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,UHF,N/A,,,SECONDARY,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,UNKNOWN,1XX,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,UNKNOWN,2XX,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,UNKNOWN,3XX,,,,
22780,1988-08-05,MAZIWA,13:25:00,16:45:00,MUF,UHF,UNKNOWN,4XX,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,SQL,N/A,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,SQU,N/A,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,TWE,N/A,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,UNKNOWN,1XX,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,UNKNOWN,2XX,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,UNKNOWN,3XX,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,UNKNOWN,4XX,,,,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,YAN,N/A,,,SECONDARY,
22781,1988-08-06,MAZIWA,11:45:00,17:31:00,YIN,YAN,YIN,N/A,,,PRIMARY,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,BLI,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,CEB,N/A,,,PRIMARY,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,CHO,N/A,HIGH,,,seen beyond 10m only
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,CRE,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,EED,N/A,,,SECONDARY,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,FAT,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,FLI,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,LAM,N/A,HIGH,,,seen beyond 10m only
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,LUC,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,MUF,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,PDX,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,POI,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,PSU,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,SCR,N/A,,,,
22782,1988-08-10,MAZIWA,10:24:00,18:14:00,CEB,EED,SQL,N/A,,,,
